SKILL_SOLAR_DAMAGE_PERCENT	155
SOLAR_DAMAGE_COEFFICIENT	156
SOLAR_ATTACK_POWER_BASE	157
SOLAR_ATTACK_POWER_PERCENT	158
SOLAR_HIT_BASE_RATE	159
SOLAR_HIT_VALUE	160
SOLAR_CRITICAL_STRIKE_BASE_RATE	161
SOLAR_CRITICAL_STRIKE	162
SOLAR_CRITICAL_DAMAGE_POWER_BASE_KILONUM_RATE	163
SOLAR_CRITICAL_DAMAGE_POWER_BASE	164
SOLAR_CRITICAL_DAMAGE_POWER_PERCENT	165
SOLAR_OVERCOME_BASE	166
SOLAR_OVERCOME_PERCENT	167
SOLAR_MAGIC_RESIST_PERCENT	168
SOLAR_MAGIC_SHIELD_BASE	169
SOLAR_MAGIC_SHIELD_PERCENT	170
SOLAR_MAGIC_REFLECTION	171
SOLAR_MAGIC_REFLECTION_PERCENT	172
SOLAR_MAGIC_BLOCK	173
SOLAR_DAMAGE_ABSORB	174
SOLAR_DAMAGE_MANA_SHIELD	175
SKILL_NEUTRAL_DAMAGE	176
SKILL_NEUTRAL_DAMAGE_RAND	177
SKILL_NEUTRAL_DAMAGE_PERCENT	178
NEUTRAL_DAMAGE_COEFFICIENT	179
NEUTRAL_ATTACK_POWER_BASE	180
NEUTRAL_ATTACK_POWER_PERCNET	181
NEUTRAL_HIT_BASE_RATE	182
NEUTRAL_HIT_VALUE	183
NEUTRAL_CRITICAL_STRIKE_BASE_RATE	184
NEUTRAL_CRITICAL_STRIKE	185
NEUTRAL_CRITICAL_DAMAGE_POWER_BASE_KILONUM_RATE	186
NEUTRAL_CRITICAL_DAMAGE_POWER_BASE	187
NEUTRAL_CRITICAL_DAMAGE_POWER_PERCENT	188
NEUTRAL_OVERCOME_BASE	189
NEUTRAL_OVERCOME_PERCENT	190
NEUTRAL_MAGIC_RESIST_PERCENT	191
NEUTRAL_MAGIC_SHIELD_BASE	192
NEUTRAL_MAGIC_SHIELD_PERCENT	193
NEUTRAL_MAGIC_REFLECTION	194
NEUTRAL_MAGIC_REFLECTION_PERCENT	195
NEUTRAL_MAGIC_BLOCK	196
NEUTRAL_DAMAGE_ABSORB	197
NEUTRAL_DAMAGE_MANA_SHIELD	198
SKILL_LUNAR_DAMAGE	199
SKILL_LUNAR_DAMAGE_RAND	200
SKILL_LUNAR_DAMAGE_PERCENT	201
LUNAR_DAMAGE_COEFFICIENT	202
LUNAR_ATTACK_POWER_BASE	203
LUNAR_ATTACK_POWER_PERCENT	204
LUNAR_HIT_BASE_RATE	205
LUNAR_HIT_VALUE	206
LUNAR_CRITICAL_STRIKE_BASE_RATE	207
LUNAR_CRITICAL_STRIKE	208
LUNAR_CRITICAL_DAMAGE_POWER_BASE_KILONUM_RATE	209
LUNAR_CRITICAL_DAMAGE_POWER_BASE	210
LUNAR_CRITICAL_DAMAGE_POWER_PERCENT	211
LUNAR_OVERCOME_BASE	212
LUNAR_OVERCOME_PERCENT	213
LUNAR_MAGIC_RESIST_PERCENT	214
LUNAR_MAGIC_SHIELD_BASE	215
LUNAR_MAGIC_SHIELD_PERCENT	216
LUNAR_MAGIC_REFLECTION	217
LUNAR_MAGIC_REFLECTION_PERCENT	218
LUNAR_MAGIC_BLOCK	219
LUNAR_DAMAGE_ABSORB	220
LUNAR_DAMAGE_MANA_SHIELD	221
SKILL_POISON_DAMAGE	222
SKILL_POISON_DAMAGE_RAND	223
SKILL_POISON_DAMAGE_PERCENT	224
POISON_DAMAGE_COEFFICIENT	225
POISON_ATTACK_POWER_BASE	226
POISON_ATTACK_POWER_PERCENT	227
POISON_HIT_BASE_RATE	228
POISON_HIT_VALUE	229
POISON_CRITICAL_STRIKE_BASE_RATE	230
POISON_CRITICAL_STRIKE	231
POISON_CRITICAL_DAMAGE_POWER_BASE_KILONUM_RATE	232
POISON_CRITICAL_DAMAGE_POWER_BASE	233
POISON_CRITICAL_DAMAGE_POWER_PERCENT	234
POISON_OVERCOME_BASE	235
POISON_OVERCOME_PERCENT	236
POISON_MAGIC_RESIST_PERCENT	237
POISON_MAGIC_SHIELD_BASE	238
POISON_MAGIC_SHIELD_PERCENT	239
POISON_MAGIC_REFLECTION	240
POISON_MAGIC_REFLECTION_PERCENT	241
POISON_MAGIC_BLOCK	242
POISON_DAMAGE_ABSORB	243
POISON_DAMAGE_MANA_SHIELD	244
THERAPY_POWER_BASE	245
THERAPY_POWER_PERCENT	246
SKILL_THERAPY	247
SKILL_THERAPY_RAND	248
SKILL_THERAPY_PERCENT	249
THERAPY_COEFFICIENT	250
BE_THERAPY_COEFFICIENT	251
SOLAR_AND_LUNAR_ATTACK_POWER_BASE	252
SOLAR_AND_LUNAR_HIT_VALUE	253
SOLAR_AND_LUNAR_CRITICAL_STRIKE	254
SOLAR_AND_LUNAR_CRITICAL_DAMAGE_POWER_BASE	255
SOLAR_AND_LUNAR_OVERCOME_BASE	256
NONE_WEAPON_ATTACK_SPEED_BASE	257
MELEE_WEAPON_ATTACK_SPEED_BASE	258
MELEE_WEAPON_ATTACK_SPEED_PERCENT_ADD	259
MELEE_WEAPON_ATTACK_SPEED_ADDITIONAL	260
RANGE_WEAPON_ATTACK_SPEED_BASE	261
RANGE_WEAPON_ATTACK_SPEED_PERCENT_ADD	262
RANGE_WEAPON_ATTACK_SPEED_ADDITIONAL	263
IGNORE_OTHER_ALARM_RANGE	264
SELF_ALARM_RANGE_REVISE	265
OTHER_ALARM_RANGE_REVISE	266
DASH	268
DASH_TO_POINT	269
DASH_FORWARD	270
DASH_BACKWARD	271
DASH_LEFT	272
DASH_RIGHT	273
DASH_TO_DST_BACK	274
HALT	275
FREEZE	276
ENTRAP	277
FEAR	278
REVIVE	279
JUMP	280
SIT	281
DISARM	282
DISABLE_MOVE_CTRL	283
CALL_KNOCKED_BACK_EXHALE	284
CALL_KNOCKED_BACK_CONVERGENCE	285
CALL_KNOCKED_BACK_RANDOM	286
CALL_KNOCKED_BACK_SRC_FACE	287
CALL_KNOCKED_OFF_PARABOLA	288
CALL_KNOCKED_DOWN	289
CALL_REPULSED	290
CALL_THERAPY	291
CALL_PHYSICS_DAMAGE	292
CALL_SOLAR_DAMAGE	293
CALL_NEUTRAL_DAMAGE	294
CALL_LUNAR_DAMAGE	295
CALL_POISON_DAMAGE	296
CAST_SKILL_TARGET_SRC	297
CAST_SKILL_TARGET_DST	298
SKILL_EVENT_HANDLER	299
PRACTICE_KUNG_FU	300
ACCUMULATE	301
CALL_BUFF	302
CALL_BUFF_STACK_2	303
CALL_BUFF_STACK_3	304
CALL_BUFF_STACK_4	305
CALL_BUFF_STACK_5	306
CALL_BUFF_STACK_6	307
CALL_BUFF_STACK_7	308
CALL_BUFF_STACK_8	309
CALL_BUFF_ACCORDING_TO_ATTRACTION	310
DETACH_SINGLE_BUFF	311
DETACH_MULTI_GROUP_BUFF	312
DEL_SINGLE_BUFF_BY_FUNCTIONTYPE	313
DEL_MULTI_GROUP_BUFF_BY_FUNCTIONTYPE	314
DEL_SINGLE_BUFF_BY_ID_AND_LEVEL	315
DEL_SINGLE_GROUP_BUFF_BY_ID_AND_LEVEL	316
MODIFY_THREAT	317
MODIFY_THREAT_PERCENT	319
MODIFY_ALL_THREATEN	318
MODIFY_ALL_THREATEN_PERCENT	320
SPOOF	321
SILENCE	322
SILENCE_ALL	323
IMMUNITY	324
ADD_WEAK	325
SHIFT_WEAK	326
ADD_WEAK_SHIELD	327
MODIFY_SKILL_CAST_FLAG	328
EXECUTE_SCRIPT	329
PRINK_REPRESENT_ID	330
PRINK_MODEL	331
PRINK_FORCE	332
RIDE_HORSE	333
DO_ACTION	334
ADD_EXP_PERCENT	335
ADD_EXP_PERCENT_BY_QUEST	336
ADD_EXP_PERCENT_BY_SCRIPT	337
ADD_PRESTIGE_PERCENT_FOR_ALL	344
ADD_JUSTICE_PERCENT	339
ADD_PRESTIGE_PERCENT	340
ADD_TRAIN_PERCENT	341
DISABLE_ACQUIRE_TITLE_POINT	342
ADD_REPUTATION_PERCENT	338
ADD_CONTRIBUTION_PERCENT_FOR_ALL	343
EMPLOYER_CAST_SKILL_TARGET_SELF	345
EMPLOYER_CAST_SKILL_TARGET_DEST	346
CLEAR_COOL_DOWN	347
RESET_COOL_DOWN	348
TRANSFER_DAMAGE_TO_MANA_PERCENT	349
MODIFY_COST_MANA_PERCENT	350
MODIFY_COST_RAGE_PERCENT	351
MODIFY_COST_ENERGY_PERCENT	352
DIRECT_CAST_MASK	353
PULL	354
TURN_TO_SRC	355
CONSUME_BUFF	356
TOP_THREAT	357
ZERO_THREAT	358
FORMATION_EFFECT	359
ADD_DAMAGE_BY_DST_MOVE_STATE	360
TRANSFER_DAMAGE	361
TRANSFER_THERAPY	362
TRANSFER_THREAT	363
ADD_FELLOWSHIP_ATTRACTION	364
CALL_HELP	365
CALL_REQUEST	366
CATCH_CHARACTER	367
TRANSMISSION	368
VITALITY_TO_PARRY_VALUE_COF	369
VITALITY_TO_MAX_LIFE_COF	370
VITALITY_TO_PHYSICS_ATTACK_POWER_COF	371
VITALITY_TO_SOLAR_ATTACK_POWER_COF	372
VITALITY_TO_LUNAR_ATTACK_POWER_COF	373
VITALITY_TO_NEUTRAL_ATTACK_POWER_COF	374
VITALITY_TO_POISON_ATTACK_POWER_COF	375
VITALITY_TO_THERAPY_POWER_COF	376
VITALITY_TO_PHYSICS_SHIELD_COF	377
SPIRIT_TO_MAX_MANA_COF	378
SPIRIT_TO_MANA_REPLENISH_COF	379
SPIRIT_TO_THERAPY_POWER_COF	380
SPIRIT_TO_PHYSICS_ATTACK_POWER_COF	381
SPIRIT_TO_SOLAR_ATTACK_POWER_COF	382
SPIRIT_TO_LUNAR_ATTACK_POWER_COF	383
SPIRIT_TO_NEUTRAL_ATTACK_POWER_COF	384
SPIRIT_TO_POISON_ATTACK_POWER_COF	385
SPIRIT_TO_PHYSICS_CRITICAL_STRIKE_COF	386
SPIRIT_TO_SOLAR_CRITICAL_STRIKE_COF	387
SPIRIT_TO_LUNAR_CRITICAL_STRIKE_COF	388
SPIRIT_TO_NEUTRAL_CRITICAL_STRIKE_COF	389
SPIRIT_TO_POISON_CRITICAL_STRIKE_COF	390
SPIRIT_TO_PHYSICS_CRITICAL_DAMAGE_POWER_COF	391
SPIRIT_TO_SOLAR_CRITICAL_DAMAGE_POWER_COF	392
SPIRIT_TO_LUNAR_CRITICAL_DAMAGE_POWER_COF	393
SPIRIT_TO_NEUTRAL_CRITICAL_DAMAGE_POWER_COF	394
SPIRIT_TO_POISON_CRITICAL_DAMAGE_POWER_COF	395
SPIRIT_TO_SOLAR_MAGIC_SHIELD_COF	396
SPIRIT_TO_LUNAR_MAGIC_SHIELD_COF	397
SPIRIT_TO_NEUTRAL_MAGIC_SHIELD_COF	398
SPIRIT_TO_POISON_MAGIC_SHIELD_COF	399
SPUNK_TO_MANA_REPLENISH_COF	400
SPUNK_TO_PHYSICS_ATTACK_POWER_COF	401
SPUNK_TO_SOLAR_ATTACK_POWER_COF	402
SPUNK_TO_LUNAR_ATTACK_POWER_COF	403
SPUNK_TO_NEUTRAL_ATTACK_POWER_COF	404
SPUNK_TO_POISON_ATTACK_POWER_COF	405
SPUNK_TO_SOLAR_AND_LUNAR_ATTACK_POWER_COF	406
STRENGTH_TO_PHYSICS_CRITICAL_STRIKE_COF	407
STRENGTH_TO_PHYSICS_ATTACK_POWER_COF	408
STRENGTH_TO_SOLAR_ATTACK_POWER_COF	409
STRENGTH_TO_LUNAR_ATTACK_POWER_COF	410
STRENGTH_TO_NEUTRAL_ATTACK_POWER_COF	411
STRENGTH_TO_POISON_ATTACK_POWER_COF	412
AGILITY_TO_PHYSICS_CRITICAL_STRIKE_COF	413
AGILITY_TO_POISON_CRITICAL_STRIKE_COF	414
AGILITY_TO_PHYSICS_ATTACK_POWER_COF	415
AGILITY_TO_SOLAR_AND_LUNAR_ATTACK_POWER_COF	416
AGILITY_TO_DODGE_COF	417
STEALTH	418
COUNTER_STEALTH	419
COUNTER_STEALTH_RANGE	420
TRANSPARENCY_VALUE	421
AUTO_SELECT_TARGET	422
CALL_MENTOR_BUFF	423
MENTOR_FORMATION_EFFECT	424
ADJUST_PROFESSION_LEVEL	425
SET_USE_BIG_SWORD_FLAG	426
CHANGE_CARRIER_STATE	427
SET_INCOME_LIMIT_FLAG	428
SET_SALE_LIMIT_FLAG	429
SET_DISABLE_SKILL_CAST_ON_ENTRAP_FLAG	430
SET_EQUIPMENT_RECIPE	431
SET_TALENT_RECIPE	432
TRANSFER_LIFE	433
TRANSFER_MANA	434
COPY_EFFECTIVE_THERAPY	435
AUTO_SELECT_TARGET_BY_LIFELESS	436
CAST_SUB_SKILL	437
CAST_SKILL	438
SET_DISABLE_TITLEPOINT_PRODUCE_FLAG	439
ADD_SPRINT_POWER_MAX	440
ADD_SPRINT_POWER_COST	441
ADD_SPRINT_POWER_REVIVE	442
ADD_SPRINT_POWER_COST_ON_WALL	443
ADD_SPRINT_POWER_COST_RUN_ON_WALL_EXTRA	445
ADD_SPRINT_POWER_COST_STAND_ON_WALL	446
DISABLE_SPRINT_FLAG	447
ADD_HORSE_SPRINT_POWER_MAX	448
ADD_HORSE_SPRINT_POWER_COST	449
ADD_HORSE_SPRINT_POWER_REVIVE	450
ENABLE_DOUBLE_RIDE	451
CHANGE_SKILL_ICON	452
ADD_SCALE	453
